"Notes"	"Infant Delivery Weight 14"	"Infant Delivery Weight 14 Code"	"Delivery Method"	"Delivery Method Code"	"LMP Gestational Age 10"	"LMP Gestational Age 10 Code"	"Plurality or Multiple Birth"	"Plurality or Multiple Birth Code"	"Standard Residence States"	"Standard Residence States Code"	Fetal Deaths	Percent of Total Deaths
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Oklahoma"	"40"	32	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Oregon"	"41"	46	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Pennsylvania"	"42"	156	0.05
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"South Carolina"	"45"	107	0.03
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"South Dakota"	"46"	10	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Tennessee"	"47"	58	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Texas"	"48"	373	0.12
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Utah"	"49"	71	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Virginia"	"51"	85	0.03
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Washington"	"53"	88	0.03
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"West Virginia"	"54"	21	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Single"	"1"	"Wisconsin"	"55"	74	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"California"	"06"	50	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"Florida"	"12"	21	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"Georgia"	"13"	15	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"Illinois"	"17"	16	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"Maryland"	"24"	12	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"Michigan"	"26"	12	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"New Jersey"	"34"	15	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"New York"	"36"	24	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"North Carolina"	"37"	16	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"Pennsylvania"	"42"	12	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"24-27 weeks"	"04"	"Twin"	"2"	"Texas"	"48"	21	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Alabama"	"01"	34	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Arizona"	"04"	27	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Arkansas"	"05"	24	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"California"	"06"	164	0.05
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Colorado"	"08"	15	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Connecticut"	"09"	10	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Florida"	"12"	82	0.03
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Georgia"	"13"	34	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Illinois"	"17"	36	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Indiana"	"18"	38	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Iowa"	"19"	11	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Kentucky"	"21"	26	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Louisiana"	"22"	14	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Maryland"	"24"	20	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Massachusetts"	"25"	17	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Michigan"	"26"	29	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Minnesota"	"27"	25	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Mississippi"	"28"	16	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Missouri"	"29"	34	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Nevada"	"32"	12	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"New Jersey"	"34"	31	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"New York"	"36"	58	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"North Carolina"	"37"	48	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Ohio"	"39"	31	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Oregon"	"41"	12	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Pennsylvania"	"42"	33	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"South Carolina"	"45"	23	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Texas"	"48"	104	0.03
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Utah"	"49"	10	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Virginia"	"51"	15	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Washington"	"53"	12	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Single"	"1"	"Wisconsin"	"55"	13	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"28-31 weeks"	"05"	"Twin"	"2"	"California"	"06"	11	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Arizona"	"04"	11	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"California"	"06"	51	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Florida"	"12"	22	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Georgia"	"13"	14	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Illinois"	"17"	12	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Maryland"	"24"	12	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"New Jersey"	"34"	23	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"New York"	"36"	16	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"North Carolina"	"37"	17	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Ohio"	"39"	21	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Oklahoma"	"40"	11	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"South Carolina"	"45"	16	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"32-35 weeks"	"06"	"Single"	"1"	"Texas"	"48"	30	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"California"	"06"	14	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"37-39 weeks"	"08"	"Single"	"1"	"Texas"	"48"	15	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Unknown or Not Stated"	"12"	"Single"	"1"	"California"	"06"	12	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Unknown or Not Stated"	"12"	"Single"	"1"	"New York"	"36"	10	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Unknown or Not Stated"	"12"	"Single"	"1"	"Texas"	"48"	12	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Alabama"	"01"	425	0.14
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Alaska"	"02"	42	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Arizona"	"04"	362	0.12
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Arkansas"	"05"	238	0.08
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"California"	"06"	1779	0.57
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Colorado"	"08"	227	0.07
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Connecticut"	"09"	106	0.03
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Delaware"	"10"	68	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"District of Columbia"	"11"	81	0.03
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Florida"	"12"	1245	0.40
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Georgia"	"13"	740	0.24
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Hawaii"	"15"	49	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Idaho"	"16"	73	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Illinois"	"17"	727	0.23
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Indiana"	"18"	372	0.12
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Iowa"	"19"	122	0.04
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Kansas"	"20"	162	0.05
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Kentucky"	"21"	242	0.08
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Louisiana"	"22"	267	0.09
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Maine"	"23"	39	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Maryland"	"24"	451	0.14
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Massachusetts"	"25"	233	0.07
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Michigan"	"26"	466	0.15
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Minnesota"	"27"	273	0.09
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Mississippi"	"28"	328	0.10
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Missouri"	"29"	286	0.09
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Montana"	"30"	37	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Nebraska"	"31"	97	0.03
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Nevada"	"32"	210	0.07
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"New Hampshire"	"33"	45	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"New Jersey"	"34"	780	0.25
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"New Mexico"	"35"	59	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"New York"	"36"	1096	0.35
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"North Carolina"	"37"	628	0.20
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"North Dakota"	"38"	41	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Ohio"	"39"	626	0.20
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Oklahoma"	"40"	159	0.05
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Oregon"	"41"	160	0.05
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Pennsylvania"	"42"	500	0.16
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Rhode Island"	"44"	18	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"South Carolina"	"45"	415	0.13
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"South Dakota"	"46"	45	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Tennessee"	"47"	482	0.15
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Texas"	"48"	1540	0.49
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Utah"	"49"	151	0.05
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Vermont"	"50"	17	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Virginia"	"51"	303	0.10
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Washington"	"53"	291	0.09
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"West Virginia"	"54"	67	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Wisconsin"	"55"	215	0.07
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Single"	"1"	"Wyoming"	"56"	29	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Alabama"	"01"	59	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Arizona"	"04"	35	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Arkansas"	"05"	25	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"California"	"06"	207	0.07
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Colorado"	"08"	19	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Connecticut"	"09"	17	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Florida"	"12"	118	0.04
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Georgia"	"13"	79	0.03
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Idaho"	"16"	10	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Illinois"	"17"	94	0.03
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Indiana"	"18"	33	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Iowa"	"19"	15	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Kansas"	"20"	12	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Kentucky"	"21"	20	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Louisiana"	"22"	28	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Maine"	"23"	10	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Maryland"	"24"	49	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Massachusetts"	"25"	39	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Michigan"	"26"	54	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Minnesota"	"27"	34	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Mississippi"	"28"	49	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Missouri"	"29"	24	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Nebraska"	"31"	10	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Nevada"	"32"	21	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"New Jersey"	"34"	90	0.03
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"New York"	"36"	145	0.05
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"North Carolina"	"37"	58	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Ohio"	"39"	45	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Oklahoma"	"40"	13	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Oregon"	"41"	11	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Pennsylvania"	"42"	55	0.02
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"South Carolina"	"45"	37	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Tennessee"	"47"	45	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Texas"	"48"	149	0.05
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Utah"	"49"	18	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Virginia"	"51"	39	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Washington"	"53"	26	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"West Virginia"	"54"	16	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Twin"	"2"	"Wisconsin"	"55"	27	0.01
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Triplet"	"3"	"California"	"06"	15	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Triplet"	"3"	"New Jersey"	"34"	11	0.00
	"350 - 499 grams"	"03"	"Vaginal"	"1"	"Not Available"	"110"	"Triplet"	"3"	"Texas"	"48"	11	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"20-23 weeks"	"03"	"Single"	"1"	"Alabama"	"01"	10	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"20-23 weeks"	"03"	"Single"	"1"	"California"	"06"	62	0.02
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"20-23 weeks"	"03"	"Single"	"1"	"Florida"	"12"	42	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"20-23 weeks"	"03"	"Single"	"1"	"Georgia"	"13"	11	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"20-23 weeks"	"03"	"Single"	"1"	"Mississippi"	"28"	12	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"20-23 weeks"	"03"	"Single"	"1"	"New Jersey"	"34"	13	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"20-23 weeks"	"03"	"Single"	"1"	"Texas"	"48"	36	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"20-23 weeks"	"03"	"Twin"	"2"	"California"	"06"	11	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"20-23 weeks"	"03"	"Twin"	"2"	"Florida"	"12"	14	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"24-27 weeks"	"04"	"Single"	"1"	"California"	"06"	35	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"24-27 weeks"	"04"	"Single"	"1"	"Florida"	"12"	21	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"24-27 weeks"	"04"	"Single"	"1"	"Georgia"	"13"	14	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"24-27 weeks"	"04"	"Single"	"1"	"Mississippi"	"28"	14	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"24-27 weeks"	"04"	"Single"	"1"	"Ohio"	"39"	11	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"24-27 weeks"	"04"	"Single"	"1"	"Texas"	"48"	28	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"24-27 weeks"	"04"	"Twin"	"2"	"California"	"06"	14	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Alabama"	"01"	19	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Arizona"	"04"	10	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"California"	"06"	70	0.02
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Florida"	"12"	70	0.02
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Georgia"	"13"	29	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Illinois"	"17"	17	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Indiana"	"18"	23	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Kentucky"	"21"	12	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Louisiana"	"22"	19	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Maryland"	"24"	16	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Mississippi"	"28"	19	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Missouri"	"29"	10	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Nevada"	"32"	17	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"New Jersey"	"34"	17	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"New York"	"36"	26	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"North Carolina"	"37"	19	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Ohio"	"39"	24	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Oklahoma"	"40"	16	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Pennsylvania"	"42"	13	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Tennessee"	"47"	20	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Single"	"1"	"Texas"	"48"	83	0.03
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Alabama"	"01"	10	0.00
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"California"	"06"	30	0.01
	"350 - 499 grams"	"03"	"Cesarean"	"2"	"Not Available"	"110"	"Twin"	"2"	"Florida"	"12"	25	0.01
